index,group,baseline_correct,intervention_correct,cosine_before_after,l2_shift,proj_before,proj_after,proj_shift
231,stable_true,True,True,0.9886885285377502,0.9999446272850037,1.865393877029419,0.8654497861862183,-0.9999440908432007
232,stable_true,True,True,0.9907382726669312,0.9999788999557495,2.319437026977539,1.3194588422775269,-0.9999781847000122
233,stable_true,True,True,0.9892088174819946,0.999985933303833,1.0553770065307617,0.0553918294608593,-0.9999851770699024
234,stable_true,True,True,0.988275945186615,1.0000016689300537,0.9451103210449219,-0.054890505969524384,-1.0000008270144463
235,stable_false,False,False,0.989385724067688,0.9999698400497437,-0.0966438353061676,-1.0966129302978516,-0.999969094991684
236,stable_false,False,False,0.9898439049720764,1.0000566244125366,-0.08366083353757858,-1.083716630935669,-1.0000557973980904
237,stable_true,True,True,0.9901247024536133,0.9999802112579346,1.2953498363494873,0.2953704595565796,-0.9999793767929077
238,stable_false,False,False,0.9901005625724792,1.0000053644180298,-0.4705439805984497,-1.4705485105514526,-1.000004529953003
239,stable_true,True,True,0.9900009036064148,0.9999849796295166,0.1451694518327713,-0.8548145294189453,-0.9999839812517166
240,recovered,False,True,0.9904574751853943,1.000065565109253,-0.1966734528541565,-1.1967382431030273,-1.0000647902488708
241,regressed,True,False,0.9907281994819641,1.0000216960906982,0.005120925605297089,-0.9948996901512146,-1.0000206157565117
